sorgente,anno,regione,nome,sesso,palla,livello,cromatico,gigantamax,contrassegni,allenatore,allenatori,identificativo,abilita,natura_e_incontro,mosse,fiocchi,descrizione,metodo,luogo,inizio,fine,giochi
/events/dex/374.shtml,2014,Japan,ダンバル,,cherishball,5,si,no,11039 9733,ダイゴ,1,11214,Clear Body,Any Nature. Date of Receiving An online present. Apparently had a fateful encounter at Lv. 5,Hold Back / Iron Head / Zen Headbutt / Iron Defense,Classic Ribbon,Pokémon ORAS - Early Purchaser Distribution,Wi-Fi,Japan,21 November 2014,14 January 2015,"OmegaRuby, AlphaSapphire"
/events/dex/374.shtml,2014,Europe,Beldum,,cherishball,5,si,no,11039 9733,Steven,1,11214,Clear Body,Any Nature. Date of Receiving An online present. Apparently had a fateful encounter at Lv. 5,Hold Back / Iron Head / Zen Headbutt / Iron Defense,Classic Ribbon,Pokémon ORAS - Early Purchaser Distribution,Wi-Fi,Europe,28 November 2014,14 January 2015,"OmegaRuby, AlphaSapphire"
/events/dex/374.shtml,2014,Others,Beldum,,cherishball,5,si,no,11039 9733,Steven,1,11214,Clear Body,Any Nature. Date of Receiving An online present. Apparently had a fateful encounter at Lv. 5,Hold Back / Iron Head / Zen Headbutt / Iron Defense,Classic Ribbon,Pokémon ORAS - Early Purchaser Distribution,Wi-Fi,Oceania,21 November 2014,14 January 2015,"OmegaRuby, AlphaSapphire"
/events/dex/374.shtml,2014,South Korea,메탕,,cherishball,5,si,no,11039 9733,성호,1,11214,Clear Body,Any Nature. Date of Receiving An online present. Apparently had a fateful encounter at Lv. 5,Hold Back / Iron Head / Zen Headbutt / Iron Defense,Classic Ribbon,Pokémon ORAS - Early Purchaser Distribution,Wi-Fi,South Korea,28 November 2014,14 January 2015,"OmegaRuby, AlphaSapphire"
/events/dex/375.shtml,2005,America,Metang,,pokeball,30,no,no,,ROCKS,1,02005,Clear Body,Any Nature. Date of Receiving Event. Met at Lv. 30,Take Down / Confusion / Metal Claw / Refresh,National Ribbon,Pokémon Rocks America,In-Life,USA,17 September 2005,22 October 2005,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/375.shtml,2005,Japan,メタング,,pokeball,30,no,no,,フェスタ,1,02005,Clear Body,Any Nature. Date of Receiving Event. Met at Lv. 30,Take Down / Confusion / Metal Claw / Refresh,National Ribbon,PokéFesta,In-Life,Japan,17 July 2005,21 August 2005,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/376.shtml,2018,South Korea,메타그로스,,cherishball,50,no,no,10010,정수웅,1,180915,Clear Body,Jolly Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 50,Iron Head / Ice Punch / Bullet Punch / Stomping Tantrum,Battle Champ Ribbon,PokéFesta Tie-in - Suwoong Cheong's Metagross,Serial Code,South Korea,15 September 2018,26 September 2018,"Moon, Ultra Moon"
/events/dex/376.shtml,2013,America,Metagross,,pokeball,45,si,no,9733,Ray,1,05113,Clear Body,Any Nature. Date of Receiving Faraway Place. Apparently had a fateful encounter at Lv. 45,Meteor Mash / Zen Headbutt / Earthquake / Protect,Event Ribbon,Pokémon VGC Nationals - Ray's Metagross,In-Life,North America,5 July 2013,7 July 2013,"Black, White, Black 2, White 2"
/events/dex/376.shtml,2013,America,Metagross,,,45,no,no,,Yours,1,Yours,Light Metal,Any Nature. Date of Receiving Entree Forest. Met at Lv. 45,Psychic / Meteor Mash / Hammer Arm / Double-edge,,Pokémon League - Driftveil Gym Season,Global Link,North America,30 May 2013,25 July 2013,"Black 2, White 2"
/events/dex/376.shtml,2013,America,Metagross,,,45,no,no,,Yours,1,Yours,Light Metal,Any Nature. Date of Receiving Entree Forest. Met at Lv. 45,Iron Defense / Agility / Hammer Arm / Double-edge,,Pokémon League - Driftveil Gym Season,Global Link,North America,30 May 2013,25 July 2013,"Black, White"
/events/dex/376.shtml,2013,Japan,メタグロス,,cherishball,58,no,no,,ダイゴ,1,11212,Clear Body,Serious Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 58,Earthquake / Hyper Beam / Psychic / Meteor Mash,Souvenir Ribbon,Pokémon Game Show - Steven's Metagross,In-Life,Japan,17 August 2013,18 August 2013,"Black, White, Black 2, White 2"
/events/dex/376.shtml,2013,Europe,Metagross,,pokeball,45,si,no,9733,Ray,1,05113,Clear Body,Any Nature. Date of Receiving Faraway Place. Apparently had a fateful encounter at Lv. 45,Meteor Mash / Zen Headbutt / Earthquake / Protect,Event Ribbon,okémon VGC Spring Regionals - Ray's Metagross,In-Life,Europe,11 May 2013,2 June 2013,"Black, White, Black 2, White 2"
/events/dex/376.shtml,2013,Europe,Metagross,,,45,no,no,,Yours,1,Yours,Light Metal,Any Nature. Date of Receiving Entree Forest. Met at Lv. 45,Psychic / Meteor Mash / Hammer Arm / Double-edge,,Pokémon League - Driftveil Gym Season,Global Link,Europe,30 May 2013,25 July 2013,"Black 2, White 2"
/events/dex/376.shtml,2013,Europe,Metagross,,,45,no,no,,Yours,1,Yours,Light Metal,Any Nature. Date of Receiving Entree Forest. Met at Lv. 45,Iron Defense / Agility / Hammer Arm / Double-edge,,Pokémon League - Driftveil Gym Season,Global Link,Europe,30 May 2013,25 July 2013,"Black, White"
/events/dex/376.shtml,2012,Japan,メタグロス,,cherishball,100,no,no,,PC,1,09152,Clear Body,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 100,Bullet Punch / Zen Headbutt / Hammer Arm / Ice Punch,Classic Ribbon,Single Battle - Strongest Pokémon,In-Life,Japan,15 September 2012,27 October 2012,"Black, White, Black 2, White 2"
/events/dex/376.shtml,2012,Japan,メタグロス,,cherishball,50,no,no,,さが / こくら / ながさき / くまもと / させぼ / べっぷ / みやざき / かごしま,8,03172,Clear Body,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Meteor Mash / Earthquake / Bullet Punch / Hammer Arm,Classic Ribbon,Kyushu Trains Event,In-Life,Japan,23 April 2012,6 May 2012,"Black, White"
/events/dex/376.shtml,2009,Japan,メタグロス,,cherishball,62,no,no,,レッド,1,02109,Clear Body,Brave Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 62,Bullet Punch / Meteor Mash / Hammer Arm / Zen Headbutt,,Pokémon Ranch - Daisuki Club,Wi-Fi,Japan,10 February 2009,23 February 2009,"Diamond, Pearl, Platinum"
/events/dex/377.shtml,2016,America,Regirock,,pokeball,50,no,no,11039,Yours,1,Yours,Sturdy,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Explosion / Ice Punch / Stone Edge / Hammer Arm,Classic Ribbon,Pokémon Bank Distribution,In-Game,North America,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/377.shtml,2016,Japan,レジロック,,pokeball,50,no,no,11039,Yours,1,Yours,Sturdy,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Explosion / Ice Punch / Stone Edge / Hammer Arm,Classic Ribbon,Pokémon Bank Distribution,In-Game,Japan,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/377.shtml,2016,Europe,Regirock,,pokeball,50,no,no,11039,Yours,1,Yours,Sturdy,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Explosion / Ice Punch / Stone Edge / Hammer Arm,Classic Ribbon,Pokémon Bank Distribution,In-Game,Europe,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/377.shtml,2005,Japan,レジロック,,pokeball,40,no,no,,ハドウ,1,50901,Clear Body,Any Nature. Date of Receiving Event. Met at Lv. 40,Curse / Superpower / Ancient Power / Hyper Beam,,PokéPark,In-Life,Japan,1 September 2005,25 September 2005,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/378.shtml,2016,America,Regice,,pokeball,50,no,no,11039,Yours,1,Yours,Ice Body,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Thunderbolt / Amnesia / Ice Beam / Hail,Classic Ribbon,Pokémon Bank Distribution,In-Game,North America,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/378.shtml,2016,Japan,レジアイス,,pokeball,50,no,no,11039,Yours,1,Yours,Ice Body,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Thunderbolt / Amnesia / Ice Beam / Hail,Classic Ribbon,Pokémon Bank Distribution,In-Game,Japan,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/378.shtml,2016,Europe,Regice,,pokeball,50,no,no,11039,Yours,1,Yours,Ice Body,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Thunderbolt / Amnesia / Ice Beam / Hail,Classic Ribbon,Pokémon Bank Distribution,In-Game,Europe,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/378.shtml,2005,Japan,レジアイス,,pokeball,40,no,no,,ハドウ,1,50901,Clear Body,Any Nature. Date of Receiving Event. Met at Lv. 40,Curse / Superpower / Ancient Power / Hyper Beam,,PokéPark,In-Life,Japan,1 September 2005,25 September 2005,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/379.shtml,2016,America,Registeel,,pokeball,50,no,no,11039,Yours,1,Yours,Light Metal,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Iron Head / Rock Slide / Gravity / Iron Defense,Classic Ribbon,Pokémon Bank Distribution,In-Game,North America,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/379.shtml,2016,Japan,レジスチル,,pokeball,50,no,no,11039,Yours,1,Yours,Light Metal,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Iron Head / Rock Slide / Gravity / Iron Defense,Classic Ribbon,Pokémon Bank Distribution,In-Game,Japan,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/379.shtml,2016,Europe,Registeel,,pokeball,50,no,no,11039,Yours,1,Yours,Light Metal,Any Nature. Date of Receiving Pokémon Link. Apparently had a fateful encounter at Lv. 50,Iron Head / Rock Slide / Gravity / Iron Defense,Classic Ribbon,Pokémon Bank Distribution,In-Game,Europe,4 March 2016,31 October 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/379.shtml,2005,Japan,レジスチル,,pokeball,40,no,no,,ハドウ,1,50901,Clear Body,Any Nature. Date of Receiving Event. Met at Lv. 40,Curse / Superpower / Ancient Power / Hyper Beam,,PokéPark,In-Life,Japan,1 September 2005,25 September 2005,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2022,Japan,ラティアス,femmina,cherishball,70,no,no,galar,アルトマーレ,1,020713,Levitate,Bashful Nature. Date of Receiving a 2022 Pokémon Movie. Apparently had a fateful encounter at Lv. 70,Mist Ball / Dragon Pulse / Dive / Sweet Kiss,Wishing Ribbon,Pok�mon Movie Fest - Special Distribution (Pokémon Heroes),Serial Code,Japan,11 August 2022,30 September 2022,"Sword, Shield"
/events/dex/380.shtml,2019,South Korea,라티아스,femmina,cherishball,100,no,no,10010,코리안리그,1,190504,Levitate,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Mist Ball / Psychic / Draco Meteor / Tailwind,Classic Ribbon,Pokémon Korean League Season 3,Wi-Fi,South Korea,3 May 2019,4 May 2019,Ultra Sun
/events/dex/380.shtml,2018,America,Latias,femmina,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,090118,Levitate,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Mist Ball / Dragon Pulse / Psycho Shift / Wish,Classic Ribbon,Pokémon Legendary Celebration Distribution - Best Buy,Serial Code,North America,2 September 2018,29 September 2018,Sun
/events/dex/380.shtml,2018,America,Latias,femmina,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,090118,Levitate,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Mist Ball / Psychic / Draco Meteor / Tailwind,Classic Ribbon,Pokémon Legendary Celebration Distribution - Best Buy,Serial Code,North America,2 September 2018,29 September 2018,Ultra Sun
/events/dex/380.shtml,2018,Europe,Latias,femmina,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,090118,Levitate,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Mist Ball / Dragon Pulse / Psycho Shift / Wish,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,1 September 2018,23 September 2018,Sun
/events/dex/380.shtml,2018,Europe,Latias,femmina,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,090118,Levitate,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Mist Ball / Psychic / Draco Meteor / Tailwind,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,1 September 2018,23 September 2018,Ultra Sun
/events/dex/380.shtml,2014,America,Latias,femmina,eonticket,30,no,no,11039,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Apparently had a fateful encounter at Lv. 30,Heal Pulse / Dragon Breath / Mist Ball / Psycho Shift,,Pokémon ORAS - Eon Ticket Distribution,In-Life,North America,26 November 2014,No End Date,OmegaRuby
/events/dex/380.shtml,2014,Japan,ラティアス,femmina,eonticket,30,no,no,11039,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Apparently had a fateful encounter at Lv. 30,Heal Pulse / Dragon Breath / Mist Ball / Psycho Shift,,Pokémon ORAS - Eon Ticket Distribution,Serial Code,Japan,26 November 2014,No End Date,OmegaRuby
/events/dex/380.shtml,2014,Europe,Latias,femmina,eonticket,30,no,no,11039,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Apparently had a fateful encounter at Lv. 30,Heal Pulse / Dragon Breath / Mist Ball / Psycho Shift,,Pokémon ORAS - Eon Ticket Distribution,In-Life,North America,26 November 2014,No End Date,OmegaRuby
/events/dex/380.shtml,2010,America,Latias,femmina,enigmastone,40,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Pewter City. Apparently had a fateful encounter at Lv. 40,Water Sport / Refresh / Mist Ball / Zen Headbutt,,Wi-Fi,Wi-Fi,USA,31 July 2010,27 August 2010,SoulSilver
/events/dex/380.shtml,2010,Europe,Latias,femmina,enigmastone,40,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Pewter City. Apparently had a fateful encounter at Lv. 40,Water Sport / Refresh / Mist Ball / Zen Headbutt,,Wi-Fi,Wi-Fi,Europe,31 July 2010,27 August 2010,SoulSilver
/events/dex/380.shtml,2010,Others,Latias,femmina,enigmastone,40,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Pewter City. Apparently had a fateful encounter at Lv. 40,Water Sport / Refresh / Mist Ball / Zen Headbutt,,Wi-Fi,Wi-Fi,Australia,31 July 2010,27 August 2010,SoulSilver
/events/dex/380.shtml,2009,Japan,ラティアス,femmina,enigmastone,40,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Pewter City. Apparently had a fateful encounter at Lv. 40,Water Sport / Refresh / Mist Ball / Zen Headbutt,,Wi-Fi,Wi-Fi,Japan,27 November 2009,11 January 2010,SoulSilver
/events/dex/380.shtml,2006,America,Latias,femmina,pokeball,70,no,no,,10 ANIV,1,06808,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,Bryant Park,In-Life,USA,8 August 2006,8 August 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,America,Latias,femmina,pokeball,70,no,no,,10 ANIV,1,00010,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,USA,25 February 2006,23 July 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,Japan,ラティアス,femmina,souldew,50,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Met at Lv. 50,Charm / Recover / Psychic / Mist Ball,,"Pokemon Center, Pokemon Town, Pokemon Center Winter Festival Distribution",In-Life,Japan,9 December 2006,5 January 2007,"Ruby, Emerald"
/events/dex/380.shtml,2006,Europe,Latias,femmina,pokeball,70,no,no,,10ANNIV,1,06227,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,Netherlands,14 October 2006,19 November 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,Europe,Latias,femmina,pokeball,70,no,no,,10ANNIV,1,06227,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,UK,14 October 2006,19 November 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,Europe,Latias,femmina,pokeball,70,no,no,,10ANNIV,1,06227,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,France,26 September 2006,No End Date,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,Europe,Latias,femmina,pokeball,70,no,no,,10JAHRE,1,06227,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,Germany,24 September 2006,5 November 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,Europe,Latias,femmina,pokeball,70,no,no,,10ANIV,1,06227,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,Spain,27 June 2006,27 August 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,Europe,Latias,femmina,pokeball,70,no,no,,10ANNI,1,06227,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,Italy,23 June 2006,25 June 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2006,Europe,Latias,femmina,pokeball,70,no,no,,10ANNIV,1,06227,Levitate,Any Nature. Date of Receiving Event. Met at Lv. 70,Mist Ball / Psychic / Recover / Charm,,10th Anniversary,In-Life,UK,10 June 2006,10 June 2006,"Ruby, Sapphire, Emerald, FireRed, LeafGreen"
/events/dex/380.shtml,2005,Japan,ラティアス,femmina,souldew,50,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Met at Lv. 50,Charm / Recover / Psychic / Mist Ball,,Pokémon Center,In-Life,Japan,11 February 2005,27 February 2005,"Ruby, Emerald"
/events/dex/380.shtml,2004,Japan,ラティアス,femmina,souldew,50,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Met at Lv. 50,Charm / Recover / Psychic / Mist Ball,,Toys 'R' Us,In-Life,Japan,28 October 2004,23 November 2004,"Ruby, Emerald"
/events/dex/380.shtml,2004,Europe,Latias,femmina,souldew,50,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Met at Lv. 50,Charm / Recover / Psychic / Mist Ball,,Gamestation,In-Life,Europe,21 April 2004,21 April 2004,"Ruby, Emerald"
/events/dex/380.shtml,2003,America,Latias,femmina,souldew,50,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Met at Lv. 50,Charm / Recover / Psychic / Mist Ball,,E3 & Toys 'R' Us,In-Life,USA,19 July 2003,1 September 2003,"Ruby, Emerald"
/events/dex/380.shtml,2003,Japan,ラティアス,femmina,souldew,50,no,no,,Yours,1,Yours,Levitate,Any Nature. Date of Receiving Southern Island. Met at Lv. 50,Charm / Recover / Psychic / Mist Ball,,"CoroCoro, Pokémon Center, World Hobby Fair",In-Life,Japan,19 January 2003,9 February 2003,"Ruby, Emerald"
/events/dex/381.shtml,2019,South Korea,라티오스,maschio,cherishball,100,no,no,10010,코리안리그,1,190504,Levitate,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Luster Purge / Psychic / Draco Meteor / Tailwind,Classic Ribbon,Pokémon Korean League Season 3,Wi-Fi,South Korea,3 May 2019,4 May 2019,Ultra Moon
/events/dex/381.shtml,2018,America,Latios,maschio,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,090118,Levitate,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Luster Purge / Dragon Pulse / Psycho Shift / Dragon Breath,Classic Ribbon,Pokémon Legendary Celebration Distribution - Best Buy,Serial Code,North America,2 September 2018,29 September 2018,Moon
